"filename", "language", "JavaScript", "Markdown", "JSON", "TypeScript", "SVG", "CSS", "HTML", "TypeScript React", "YAML", "comment", "blank", "total"
"/mnt/Dev/Code/javascript/front-ends/drawings/drawer/src/elements/Path.ts", "TypeScript", 0, 0, 0, 176, 0, 0, 0, 0, 0, 12, 42, 230
"/mnt/Dev/Code/javascript/front-ends/drawings/drawer/src/elements/animation/Animate.ts", "TypeScript", 0, 0, 0, 71, 0, 0, 0, 0, 0, 3, 10, 84
"/mnt/Dev/Code/javascript/front-ends/drawings/drawer/src/elements/animation/AnimateMotion.ts", "TypeScript", 0, 0, 0, 136, 0, 0, 0, 0, 0, 6, 28, 170
"/mnt/Dev/Code/javascript/front-ends/drawings/drawer/src/elements/animation/AnimatePath.ts", "TypeScript", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 5, 18
"/mnt/Dev/Code/javascript/front-ends/drawings/drawer/src/elements/animation/AnimateTransform.ts", "TypeScript", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 5, 28
"/mnt/Dev/Code/javascript/front-ends/drawings/drawer/src/elements/animation/Animation.ts", "TypeScript", 0, 0, 0, 178, 0, 0, 0, 0, 0, 10, 34, 222
"/mnt/Dev/Code/javascript/front-ends/drawings/drawer/src/elements/animation/index.ts", "TypeScript", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"/mnt/Dev/Code/javascript/front-ends/drawings/drawer/src/elements/index.ts", "TypeScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 8
"/mnt/Dev/Code/javascript/front-ends/drawings/drawer/src/getSegmentsData.ts", "TypeScript", 0, 0, 0, 116, 0, 0, 0, 0, 0, 1, 23, 140
"/mnt/Dev/Code/javascript/front-ends/drawings/drawer/src/index.ts", "TypeScript", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 11
"/mnt/Dev/Code/javascript/front-ends/drawings/drawer/src/point/Point.ts", "TypeScript", 0, 0, 0, 33, 0, 0, 0, 0, 0, 2, 8, 43
"/mnt/Dev/Code/javascript/front-ends/drawings/drawer/src/point/PointArray.ts", "TypeScript", 0, 0, 0, 70, 0, 0, 0, 0, 0, 6, 24, 100
"/mnt/Dev/Code/javascript/front-ends/drawings/drawer/src/point/index.ts", "TypeScript", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 3
"/mnt/Dev/Code/javascript/front-ends/drawings/drawer/src/types/TypedCommandObject.ts", "TypeScript", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 2, 12
"/mnt/Dev/Code/javascript/front-ends/drawings/drawer/src/types/index.ts", "TypeScript", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"/mnt/Dev/Code/javascript/front-ends/drawings/drawer/src/types/object.ts", "TypeScript", 0, 0, 0, 23, 0, 0, 0, 0, 0, 69, 4, 96
"/mnt/Dev/Code/javascript/front-ends/drawings/drawer/src/types/point.ts", "TypeScript", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"/mnt/Dev/Code/javascript/front-ends/drawings/drawer/src/types/segment.ts", "TypeScript", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 3, 36
"/mnt/Dev/Code/javascript/front-ends/drawings/drawer/src/utils/array.ts", "TypeScript", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 4, 14
"/mnt/Dev/Code/javascript/front-ends/drawings/drawer/src/utils/index.ts", "TypeScript", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 3
"/mnt/Dev/Code/javascript/front-ends/drawings/drawer/src/utils/object.ts", "TypeScript", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 2, 8
"/mnt/Dev/Code/javascript/front-ends/drawings/drawer/tsconfig.json", "JSON", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 4, 32
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/README.md", "Markdown", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 20, 45
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/package-lock.json", "JSON", 0, 0, 39124, 0, 0, 0, 0, 0, 0, 0, 1, 39125
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/package.json", "JSON", 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 1, 57
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/pnpm-lock.yaml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 10768, 0, 1558, 12326
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/public/index.html", "HTML", 0, 0, 0, 0, 0, 0, 20, 0, 0, 23, 1, 44
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/public/manifest.json", "JSON", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 1, 26
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/components/Interactable/Interactable.css", "CSS", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 2, 13
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/components/Interactable/Interactable.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 15, 85
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/components/Interactable/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/components/Radio/Radio.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 3, 21
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/components/Radio/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/components/SimpleRadioGroup/SimpleRadioGroup.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 4, 21
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/components/SimpleRadioGroup/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/components/SizePicker/SizePicker.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 6, 32
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/components/SizePicker/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/components/SizePicker/utils/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/components/SizePicker/utils/size.ts", "TypeScript", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 3, 14
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/components/StandaloneInteractable/StandaloneInteractable.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 14, 74
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/components/StandaloneInteractable/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/components/Switch/Switch.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 3, 20
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/components/Switch/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/components/TreeCheckItem/TreeCheckItem.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 6, 49
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/components/TreeCheckItem/TreeCheckLabel/TreeCheckLabel.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 5, 28
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/components/TreeCheckItem/TreeCheckLabel/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/components/TreeCheckItem/TreeParentLabel/TreeParentLabel.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 9, 45
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/components/TreeCheckItem/TreeParentLabel/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/components/TreeCheckItem/index.ts", "TypeScript", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 3
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/components/TreeCheckItem/types.ts", "TypeScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 2, 9
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/constants.ts", "TypeScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 8
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/declaration.d.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/features/canvas/Canvas.css", "CSS", 0, 0, 0, 0, 0, 18, 0, 0, 0, 5, 3, 26
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/features/canvas/Canvas.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 7, 49
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/features/canvas/canvasSlice.ts", "TypeScript", 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 6, 46
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/features/canvas/index.ts", "TypeScript", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 3
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/features/drawingPanel/DrawingPanel.css", "CSS", 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 9, 55
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/features/drawingPanel/DrawingPanel.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 4, 15
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/features/drawingPanel/PanelWithData/CanvasSection/CanvasSection.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 10, 49
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/features/drawingPanel/PanelWithData/CanvasSection/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/features/drawingPanel/PanelWithData/DebugSection/DebugSection.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 7, 41
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/features/drawingPanel/PanelWithData/DebugSection/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/features/drawingPanel/PanelWithData/PanelSection/PanelSection.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 4, 19
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/features/drawingPanel/PanelWithData/PanelSection/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/features/drawingPanel/PanelWithData/PanelWithData.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 3, 16
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/features/drawingPanel/PanelWithData/ReferencesSection/ReferencesSection.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 8, 60
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/features/drawingPanel/PanelWithData/ReferencesSection/hooks/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/features/drawingPanel/PanelWithData/ReferencesSection/hooks/useDropzone.ts", "TypeScript", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 4, 17
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/features/drawingPanel/PanelWithData/ReferencesSection/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/features/drawingPanel/PanelWithData/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/features/drawingPanel/PanelWithoutData/PanelWithoutData.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 2, 10
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/features/drawingPanel/PanelWithoutData/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/features/drawingPanel/drawingPanelSlice.ts", "TypeScript", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 8, 28
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/features/drawingPanel/index.ts", "TypeScript", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 3
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/features/drawingPanel/utils/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/features/drawingPanel/utils/node.ts", "TypeScript", 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 7, 43
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/features/previews/Preview/Preview.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 4, 33
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/features/previews/Preview/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/features/previews/Previews.css", "CSS", 0, 0, 0, 0, 0, 90, 0, 0, 0, 8, 15, 113
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/features/previews/Previews.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 8, 73
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/features/previews/Reference/Reference.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 5, 26
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/features/previews/Reference/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/features/previews/index.ts", "TypeScript", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 3
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/features/previews/previewsSlice.ts", "TypeScript", 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 7, 48
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/features/previews/utils/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/features/previews/utils/previewSize.ts", "TypeScript", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 3, 12
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/hooks/index.ts", "TypeScript", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/hooks/useFactor.ts", "TypeScript", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 6, 21
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/hooks/useKeyPressCatcher.ts", "TypeScript", 0, 0, 0, 16, 0, 0, 0, 0, 0, 1, 6, 23
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/hooks/useMouseHandler.ts", "TypeScript", 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 4, 17
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/hooks/useSocket.ts", "TypeScript", 0, 0, 0, 15, 0, 0, 0, 0, 0, 1, 6, 22
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/index.css", "CSS", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 2, 14
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/index.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 16, 0, 3, 4, 23
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/logo.svg", "SVG", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/pages/WhiteBoardPage/WhiteBoardPage.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 4, 19
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/pages/WhiteBoardPage/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/pages/WhiteBoardPage/useUpdateSvg.ts", "TypeScript", 0, 0, 0, 18, 0, 0, 0, 0, 0, 1, 7, 26
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/react-app-env.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/serviceWorker.ts", "TypeScript", 0, 0, 0, 102, 0, 0, 0, 0, 0, 31, 14, 147
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/setupTests.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 4, 1, 6
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/store/drawerSlice.ts", "TypeScript", 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 9, 47
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/store/index.ts", "TypeScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/store/store.ts", "TypeScript", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 4, 25
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/store/storeHooks.ts", "TypeScript", 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 2, 7
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/types.ts", "TypeScript", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 3, 13
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/utils/KeyPressCatcher.ts", "TypeScript", 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 11, 47
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/utils/MouseHandler.ts", "TypeScript", 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 12, 55
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/utils/file.ts", "TypeScript", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 2, 8
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/utils/index.ts", "TypeScript", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 7
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/utils/math.ts", "TypeScript", 0, 0, 0, 69, 0, 0, 0, 0, 0, 2, 17, 88
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/utils/styles.ts", "TypeScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/src/utils/tree.ts", "TypeScript", 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 23, 103
"/mnt/Dev/Code/javascript/front-ends/drawings/drawing-viewer/tsconfig.json", "JSON", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 1, 27
"/mnt/Dev/Code/javascript/front-ends/drawings/drawings/.eslintrc.js", "JavaScript", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/mnt/Dev/Code/javascript/front-ends/drawings/drawings/.heft/build-cache/jest-typescript-data.json", "JSON", 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 1, 6
"/mnt/Dev/Code/javascript/front-ends/drawings/drawings/config/jest.config.json", "JSON", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/mnt/Dev/Code/javascript/front-ends/drawings/drawings/lib/drawings/sfw/DaneroAndArcdanis/arcdanis/head/head.details/ears/ears.lineart.d.ts", "TypeScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 4
"/mnt/Dev/Code/javascript/front-ends/drawings/drawings/lib/drawings/sfw/DaneroAndArcdanis/arcdanis/head/head.details/ears/ears.lineart.js", "JavaScript", 23, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 32
"/mnt/Dev/Code/javascript/front-ends/drawings/drawings/lib/drawings/sfw/DaneroAndArcdanis/arcdanis/head/head.details/ears/index.d.ts", "TypeScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 4
"/mnt/Dev/Code/javascript/front-ends/drawings/drawings/lib/drawings/sfw/DaneroAndArcdanis/arcdanis/head/head.details/ears/index.js", "JavaScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 10
"/mnt/Dev/Code/javascript/front-ends/drawings/drawings/lib/drawings/sfw/DaneroAndArcdanis/arcdanis/head/head.details/horn-left/horn-left.mixed.d.ts", "TypeScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 4
"/mnt/Dev/Code/javascript/front-ends/drawings/drawings/lib/drawings/sfw/DaneroAndArcdanis/arcdanis/head/head.details/horn-left/horn-left.mixed.js", "JavaScript", 30, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 45
"/mnt/Dev/Code/javascript/front-ends/drawings/drawings/lib/drawings/sfw/DaneroAndArcdanis/arcdanis/head/head.details/horn-left/index.d.ts", "TypeScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 4
"/mnt/Dev/Code/javascript/front-ends/drawings/drawings/lib/drawings/sfw/DaneroAndArcdanis/arcdanis/head/head.details/horn-left/index.js", "JavaScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 10
"/mnt/Dev/Code/javascript/front-ends/drawings/drawings/lib/drawings/sfw/DaneroAndArcdanis/arcdanis/head/head.details/index.d.ts", "TypeScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 4
"/mnt/Dev/Code/javascript/front-ends/drawings/drawings/lib/drawings/sfw/DaneroAndArcdanis/arcdanis/head/head.details/index.js", "JavaScript", 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 14
"/mnt/Dev/Code/javascript/front-ends/drawings/drawings/lib/drawings/sfw/DaneroAndArcdanis/arcdanis/head/head.details/tongue/index.d.ts", "TypeScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 4
"/mnt/Dev/Code/javascript/front-ends/drawings/drawings/lib/drawings/sfw/DaneroAndArcdanis/arcdanis/head/head.details/tongue/index.js", "JavaScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 10
"/mnt/Dev/Code/javascript/front-ends/drawings/drawings/lib/drawings/sfw/DaneroAndArcdanis/arcdanis/head/head.details/tongue/tongue.mixed.d.ts", "TypeScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 4
"/mnt/Dev/Code/javascript/front-ends/drawings/drawings/lib/drawings/sfw/DaneroAndArcdanis/arcdanis/head/head.details/tongue/tongue.mixed.js", "JavaScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 24
"/mnt/Dev/Code/javascript/front-ends/drawings/drawings/lib/drawings/sfw/DaneroAndArcdanis/arcdanis/head/head.lineart.d.ts", "TypeScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 4
"/mnt/Dev/Code/javascript/front-ends/drawings/drawings/lib/drawings/sfw/DaneroAndArcdanis/arcdanis/head/head.lineart.js", "JavaScript", 23, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 34
"/mnt/Dev/Code/javascript/front-ends/drawings/drawings/lib/drawings/sfw/DaneroAndArcdanis/arcdanis/head/index.d.ts", "TypeScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 4
"/mnt/Dev/Code/javascript/front-ends/drawings/drawings/lib/drawings/sfw/DaneroAndArcdanis/arcdanis/head/index.js", "JavaScript", 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 12
"/mnt/Dev/Code/javascript/front-ends/drawings/drawings/lib/drawings/sfw/DaneroAndArcdanis/arcdanis/index.d.ts", "TypeScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 4
"/mnt/Dev/Code/javascript/front-ends/drawings/drawings/lib/drawings/sfw/DaneroAndArcdanis/arcdanis/index.js", "JavaScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 10
"/mnt/Dev/Code/javascript/front-ends/drawings/drawings/lib/drawings/sfw/DaneroAndArcdanis/danero/head/head.details/beard/beard.details/index.d.ts", "TypeScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 4
"/mnt/Dev/Code/javascript/front-ends/drawings/drawings/lib/drawings/sfw/DaneroAndArcdanis/danero/head/head.details/beard/beard.details/index.js", "JavaScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 10
"/mnt/Dev/Code/javascript/front-ends/drawings/drawings/lib/drawings/sfw/DaneroAndArcdanis/danero/head/head.details/beard/beard.details/ring/index.d.ts", "TypeScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 4
"/mnt/Dev/Code/javascript/front-ends/drawings/drawings/lib/drawings/sfw/DaneroAndArcdanis/danero/head/head.details/beard/beard.details/ring/index.js", "JavaScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 10
"/mnt/Dev/Code/javascript/front-ends/drawings/drawings/lib/drawings/sfw/DaneroAndArcdanis/danero/head/head.details/beard/beard.details/ring/ring.mixed.d.ts", "TypeScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 4
"/mnt/Dev/Code/javascript/front-ends/drawings/drawings/lib/drawings/sfw/DaneroAndArcdanis/danero/head/head.details/beard/beard.details/ring/ring.mixed.js", "JavaScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 25
